coupon_id,item_id,category
22,25037,Women
22,6115,Men
22,42953,Men
22,6038,Men
22,1602,Women
22,36312,Men
22,11936,Girls
22,17397,Men
22,8310,Sport
22,19078,Sport
22,27934,Boys
22,43876,Boys
22,23100,Men
22,22634,Men
22,7708,Boys
22,13399,Men
22,31508,Sport
22,22750,Men
22,712,Girls
22,17556,Women
22,1965,Sport
22,3427,Girls
22,34746,Women
22,1514,Women
22,38357,Boys
22,71643,Boys
22,3114,Boys
22,1485,Boys
22,38029,Girls
22,3417,Girls
22,42207,Boys
22,38015,Sport
22,14680,Women
22,16568,Women
22,20281,Women
22,14059,Women
22,43145,Women
22,12065,Sport
22,37915,Boys
22,28104,Men
22,24513,Women
22,13377,Women
22,51731,Sport
22,39824,Boys
22,51211,Girls
22,51598,Women
22,51212,Women
22,51649,Women
22,36772,Sport
22,2795,Girls
22,12840,Women
22,52838,Girls
22,12950,Sport
22,1271,Men
22,68274,Women
22,48739,Sport
22,7493,Men
22,21883,Sport
22,44515,Men
22,42717,Men
22,15411,Sport
22,51784,Women
22,51720,Women
22,51807,Women
22,51490,Women
22,54577,Women
22,51592,Sport
22,45151,Men
22,46982,Girls
22,45109,Women
22,45226,Women
22,45154,Women
22,33836,Women
22,15114,Women
22,2513,Men
22,53657,Women
22,53795,Men
22,53710,Women
22,33199,Women
22,7238,Women
22,69248,Women
22,69169,Women
22,69210,Sport
22,69160,Sport
22,45076,Sport
22,45433,Sport
22,19014,Sport
22,16138,Sport
22,31376,Women
22,23138,Girls
22,26198,Women
22,30336,Sport
22,10097,Women
22,40833,Girls
22,22596,Boys
22,42095,Girls
22,34484,Women
22,21627,Sport
22,51907,Women
22,56021,Sport
22,68146,Women
22,68308,Boys
22,68148,Women
22,68206,Men
22,47910,Women
22,17777,Women
22,44215,Girls
22,9702,Women
22,12924,Sport
22,57692,Sport
22,57698,Men
22,58033,Sport
22,57607,Women
22,57700,Sport
22,34527,Men
22,57776,Men
22,64228,Men
22,64195,Girls
22,69940,Sport
22,70031,Men
22,4128,Girls
22,24366,Sport
22,64060,Women
22,53889,Women
22,28617,Girls
22,53848,Women
22,25449,Girls
22,9522,Sport
22,15111,Girls
22,40287,Boys
22,22034,Women
22,39790,Women
22,44603,Men
22,56953,Boys
22,59892,Girls
22,3102,Men
22,4271,Men
22,16956,Women
22,1058,Boys
22,36099,Women
22,22342,Women
22,30304,Sport
22,10567,Men
22,37338,Girls
22,10378,Boys
22,10334,Women
22,15336,Women
22,53441,Women
22,53261,Men
22,40766,Girls
22,53248,Women
22,28714,Women
22,73454,Women
22,73869,Women
22,10455,Sport
22,25868,Women
22,34451,Women
22,53254,Women
22,8792,Boys
22,30663,Women
22,27368,Women
22,15374,Women
22,10792,Sport
22,1530,Boys
22,1415,Girls
22,9494,Women
22,31101,Men
22,51165,Women
22,27857,Boys
22,27195,Girls
22,32911,Girls
22,21294,Men
22,42372,Men
22,17948,Sport
22,38876,Women
22,18482,Men
22,66127,Men
22,45849,Sport
22,24415,Men
22,51974,Sport
22,73786,Boys
22,73787,Boys
22,73788,Boys
22,73790,Men
22,7921,Girls
22,18727,Men
22,23257,Women
22,40289,Boys
22,22151,Men
22,34444,Women
22,14506,Men
22,7481,Women
22,73911,Men
22,31642,Women
22,65765,Sport
22,65741,Boys
22,33481,Men
22,42042,Sport
22,35207,Men
22,48861,Sport
22,25160,Girls
22,28694,Sport
22,37836,Men
22,43085,Sport
22,23043,Women
22,6710,Women
22,19067,Women
22,2053,Girls
22,17070,Sport
22,19038,Boys
22,38854,Boys
22,1396,Boys
22,4873,Boys
22,41396,Sport
22,31890,Women
22,16768,Women
22,46382,Men
22,46341,Men
22,55293,Women
22,12997,Men
22,57471,Boys
22,35811,Men
22,42835,Women
22,42008,Women
22,4973,Women
22,27415,Men
22,9792,Sport
22,3771,Sport
22,8976,Sport
22,6381,Women
22,42173,Women
22,5799,Women
22,34533,Sport
22,34183,Sport
22,15793,Boys
22,1904,Girls
22,37212,Women
22,42593,Sport
22,24453,Women
22,56675,Sport
22,43462,Sport
22,56404,Sport
22,56554,Men
22,56406,Boys
22,56407,Women
22,5977,Sport
22,3863,Boys
22,27947,Women
22,1808,Sport
22,15203,Men
22,9071,Women
22,62269,Men
22,41665,Women
22,19833,Women
22,29938,Girls
22,42796,Women
22,24662,Boys
22,1676,Boys
22,33187,Women
22,1756,Girls
22,33182,Girls
22,1847,Girls
22,14977,Girls
22,62552,Sport
22,26705,Women
22,30389,Women
22,30902,Women
22,56108,Sport
22,73167,Sport
22,55985,Sport
22,56015,Women
22,56009,Women
22,54855,Women
22,52090,Women
22,51988,Sport
22,68178,Sport
22,41292,Sport
22,8886,Sport
22,39785,Men
22,3961,Girls
22,38220,Men
22,14247,Sport
22,127,Women
22,33596,Men
22,45044,Sport
22,44948,Sport
22,45010,Women
22,11216,Boys
22,18112,Men
22,2650,Men
22,55918,Boys
22,35167,Women
22,24940,Women
22,17191,Women
22,43499,Sport
22,2674,Women
22,25901,Sport
22,35081,Women
22,42498,Boys
22,73154,Women
22,73044,Men
22,61435,Sport
22,42312,Men
22,28809,Men
22,9699,Women
22,37607,Girls
22,17087,Women
22,4103,Boys
22,44547,Men
22,22003,Sport
22,762,Sport
22,30371,Sport
22,36620,Women
22,798,Sport
22,20490,Sport
22,12194,Men
22,34186,Boys
22,55915,Women
22,31128,Women
22,36727,Women
22,61388,Sport
22,73022,Men
22,73207,Sport
22,58815,Men
22,59322,Boys
22,59770,Men
22,44586,Men
22,59533,Girls
22,59454,Boys
22,59960,Boys
22,60011,Girls
22,59333,Sport
22,20552,Sport
22,29561,Women
22,60129,Sport
22,3382,Boys
22,53027,Boys
22,20807,Men
22,49166,Women
22,51171,Sport
22,60243,Women
22,60329,Sport
22,53111,Women
22,47011,Sport
22,44980,Women
22,46853,Boys
22,46915,Men
22,46794,Girls
22,44939,Men
22,51981,Women
22,38897,Women
22,3163,Women
22,25568,Girls
22,5126,Men
22,43865,Boys
22,24245,Women
22,41931,Men
22,9537,Men
22,30840,Sport
22,42336,Men
22,37487,Women
22,49167,Sport
22,46963,Girls
22,27824,Sport
22,44496,Men
22,42948,Women
22,10029,Women
22,22772,Sport
22,1075,Girls
22,45061,Men
22,49168,Women
22,52245,Men
22,52260,Sport
22,23608,Sport
22,54064,Men
22,6047,Sport
22,20151,Sport
22,2304,Boys
22,70685,Men
22,6827,Men
22,59532,Men
22,52091,Women
22,60275,Women
22,60354,Women
22,41346,Sport
22,35373,Women
22,14734,Men
22,59496,Men
22,52990,Women
22,24217,Sport
22,35657,Men
22,2710,Women
22,37538,Women
22,37830,Girls
22,35085,Sport
22,8654,Sport
22,34915,Women
22,6853,Sport
22,23269,Sport
22,36759,Women
22,30673,Men
22,24171,Women
22,45817,Men
22,35541,Women
22,73232,Girls
22,12734,Women
22,41338,Boys
22,35168,Women
22,10111,Women
22,63203,Women
22,63252,Women
22,64858,Boys
22,63056,Women
22,69110,Women
22,34501,Women
22,13633,Women
22,2978,Sport
22,28287,Sport
22,33740,Boys
22,15647,Women
22,72628,Men
22,72713,Men
22,69176,Women
22,69303,Boys
22,69175,Sport
22,69302,Girls
22,17714,Men
22,1786,Sport
22,3661,Women
22,22956,Women
22,36919,Women
22,1836,Women
22,64521,Girls
22,4605,Sport
22,50,Women
22,28955,Men
22,1855,Women
22,12936,Women
22,7973,Women
22,5827,Women
22,44685,Women
22,41269,Girls
22,34832,Women
22,1713,Girls
22,38982,Girls
22,41918,Sport
22,39406,Girls
22,3774,Men
22,26735,Sport
22,43871,Men
22,37678,Women
22,18323,Women
22,7319,Girls
22,35705,Sport
22,42165,Girls
22,1420,Boys
22,44699,Women
22,1553,Women
22,41226,Girls
22,28987,Sport
22,20427,Men
22,1404,Boys
22,25083,Women
22,38374,Boys
22,19728,Women
22,1449,Girls
22,1628,Girls
22,12521,Sport
22,36961,Sport
22,25170,Men
22,45580,Women
22,9778,Women
22,39865,Boys
22,5687,Women
22,858,Women
22,1532,Boys
22,23222,Women
22,957,Boys
22,4159,Girls
22,22043,Sport
22,58913,Boys
22,65866,Sport
22,36299,Sport
22,10500,Women
22,9888,Men
22,40953,Girls
22,8418,Sport
22,71387,Women
22,13320,Women
22,19618,Women
22,7521,Women
22,28100,Men
22,40084,Women
22,9234,Women
22,44455,Men
22,2110,Boys
22,6542,Women
22,53863,Men
22,40232,Girls
22,41571,Girls
22,22658,Boys
22,42537,Girls
22,40783,Girls
22,34334,Girls
22,3811,Women
22,44468,Sport
22,7117,Women
22,17448,Boys
22,6659,Men
22,23352,Men
22,3305,Women
22,48735,Boys
22,19663,Women
22,35655,Sport
22,32073,Sport
22,44495,Sport
22,3317,Women
22,34274,Women
22,982,Sport
22,8744,Women
22,13681,Women
22,1320,Women
22,23316,Girls
22,22625,Girls
22,10490,Women
22,42155,Boys
22,29456,Girls
22,12845,Sport
22,18108,Women
22,40230,Boys
22,795,Women
22,3812,Women
22,32693,Boys
22,5536,Women
22,12858,Women
22,33129,Girls
22,54213,Women
22,15619,Sport
22,39990,Sport
22,73467,Men
22,73456,Sport
22,2659,Women
22,7552,Women
22,54316,Sport
22,12675,Boys
22,41674,Girls
22,73455,Sport
22,36577,Men
22,40882,Boys
22,9189,Women
22,35054,Women
22,1984,Women
22,24064,Sport
22,2089,Women
22,40486,Men
22,7838,Men
22,51987,Women
22,51851,Women
22,44784,Boys
22,72701,Women
22,72751,Men
22,71582,Sport
22,40976,Girls
22,2899,Boys
22,19539,Women
22,40510,Girls
22,39305,Boys
22,978,Girls
22,17294,Women
22,743,Women
22,5797,Men
22,1630,Women
22,1353,Women
22,14775,Women
22,33869,Men
22,27122,Men
22,57052,Men
22,31371,Sport
22,7697,Women
22,40177,Girls
22,20123,Men
22,8039,Women
22,1973,Girls
22,44453,Men
22,24050,Women
22,35118,Boys
22,26573,Women
22,71611,Girls
22,71701,Women
22,71667,Girls
22,71628,Women
22,2117,Boys
22,71675,Women
22,60022,Women
22,46246,Women
22,46791,Boys
22,46693,Women
22,46688,Women
22,46710,Women
22,71651,Sport
22,37156,Women
22,42647,Women
22,65326,Girls
22,44297,Girls
22,19541,Men
22,47073,Boys
22,32834,Sport
22,10463,Men
22,33984,Girls
22,36477,Men
22,18185,Sport
22,70891,Men
22,53649,Women
22,34921,Women
22,64899,Women
22,8258,Women
22,65134,Sport
22,71053,Women
22,42608,Boys
22,23946,Sport
22,34213,Men
22,3093,Women
22,56704,Women
22,56945,Boys
22,5835,Women
22,3080,Boys
22,51593,Women
22,28411,Sport
22,3076,Girls
22,32127,Women
22,40861,Sport
22,51591,Women
22,51802,Girls
22,51794,Women
22,51641,Women
22,35841,Women
22,27333,Boys
22,3594,Women
22,46647,Men
22,69289,Sport
22,69055,Women
22,19685,Boys
22,39090,Women
22,7110,Sport
22,36390,Women
22,2775,Sport
22,28571,Women
22,2728,Women
22,12069,Sport
22,26425,Women
22,39348,Girls
22,24302,Sport
22,4204,Sport
22,10535,Sport
22,3077,Girls
22,40251,Boys
22,52089,Men
22,52056,Sport
22,60346,Men
22,60291,Sport
22,6777,Women
22,13032,Women
22,56757,Women
22,73249,Boys
22,28335,Women
22,40130,Boys
22,32894,Women
22,46988,Girls
22,46670,Boys
22,36459,Women
22,21333,Girls
22,39067,Boys
22,58067,Sport
22,56963,Boys
22,15643,Women
22,3100,Girls
22,3051,Boys
22,24775,Women
22,14958,Women
22,40431,Sport
22,63014,Sport
22,20749,Sport
22,56860,Men
22,58066,Men
22,56921,Women
22,56955,Boys
22,58068,Boys
22,56907,Women
22,12081,Women
22,15991,Sport
22,15112,Sport
22,40936,Girls
22,17772,Women
22,51865,Men
22,53179,Sport
22,35572,Sport
22,958,Women
22,10190,Men
22,36483,Men
22,33459,Women
22,25924,Men
22,28162,Men
22,37036,Girls
22,4316,Women
22,59750,Men
22,59807,Girls
22,59747,Women
22,40132,Boys
22,10583,Women
22,26044,Men
22,53821,Women
22,43586,Men
22,30957,Men
22,69101,Women
22,72742,Men
22,6095,Men
22,72700,Women
22,73416,Girls
22,7636,Women
22,14045,Women
22,43984,Men
22,39742,Boys
22,29323,Women
22,72629,Men
22,6005,Sport
22,3910,Men
22,13748,Sport
22,38209,Girls
22,17687,Women
22,2328,Women
22,8062,Women
22,42556,Men
22,2254,Boys
22,41301,Men
22,24516,Sport
22,40759,Girls
22,41362,Men
22,37451,Women
22,30165,Sport
22,47505,Women
22,47520,Women
22,47296,Women
22,19895,Sport
22,47431,Men
22,42467,Boys
22,39830,Sport
22,67302,Men
22,3563,Sport
22,43620,Sport
22,31685,Men
22,4076,Sport
22,9912,Sport
22,4172,Men
22,41492,Boys
22,28174,Sport
22,47487,Sport
22,47585,Boys
22,47283,Sport
22,41464,Girls
22,53878,Sport
22,53819,Men
22,53820,Women
22,55494,Men
22,47326,Sport
22,47299,Men
22,47582,Girls
22,47309,Women
22,4443,Boys
22,38075,Women
22,25656,Women
22,2805,Women
22,17742,Women
22,3999,Boys
22,35215,Girls
22,9795,Men
22,4860,Women
22,11986,Men
22,41730,Men
22,41582,Men
22,43375,Sport
22,20388,Men
22,42141,Sport
22,43967,Men
22,32953,Men
22,34798,Men
22,55478,Sport
22,43154,Men
22,8986,Men
22,8456,Sport
22,1054,Women
22,14527,Sport
22,40339,Boys
22,56232,Boys
22,40796,Boys
22,55193,Men
22,55492,Girls
22,55419,Women
22,43952,Men
22,5029,Women
22,4040,Men
22,35401,Sport
22,41037,Men
22,58054,Men
22,41956,Girls
22,3208,Men
22,3321,Men
22,31500,Women
22,41354,Girls
22,55253,Women
22,55323,Sport
22,55408,Women
22,46780,Sport
22,2301,Girls
22,42090,Boys
22,2291,Men
22,42465,Women
22,20021,Women
22,2264,Girls
22,18606,Women
22,22403,Sport
22,38003,Women
22,3522,Men
22,38991,Women
22,42364,Boys
22,13283,Men
22,3579,Men
22,31693,Women
22,3249,Men
22,28768,Men
22,17359,Women
22,21449,Women
22,1564,Women
22,11957,Women
22,8278,Women
22,4975,Men
22,73556,Women
22,73655,Girls
22,69209,Men
22,69115,Women
22,69157,Men
22,69207,Boys
22,69240,Boys
22,64146,Sport
22,64124,Women
22,64297,Boys
22,64123,Men
22,64296,Boys
22,64127,Sport
22,64294,Girls
22,64149,Girls
22,22078,Women
22,56006,Boys
22,55947,Sport
22,64106,Sport
22,64133,Women
22,64204,Women
22,33425,Men
22,64176,Sport
22,64184,Sport
22,69151,Men
22,69174,Sport
22,69238,Men
22,69239,Men
22,64289,Boys
22,64167,Men
22,7250,Women
22,9934,Men
22,16783,Sport
22,49412,Women
22,49510,Men
22,43731,Sport
22,49456,Women
22,49490,Women
22,49438,Women
22,51173,Women
22,49520,Men
22,49485,Women
22,49499,Women
22,50471,Men
22,832,Women
22,61847,Men
22,53852,Women
22,49318,Women
22,56160,Sport
22,51172,Women
22,71273,Women
22,54126,Men
22,58079,Girls
22,57565,Women
22,57562,Men
22,54051,Men
22,54758,Women
22,71267,Sport
22,54687,Women
22,20779,Women
22,33205,Girls
22,28556,Sport
22,9498,Men
22,15237,Sport
22,28426,Men
22,54656,Women
22,34656,Sport
22,52092,Women
22,9081,Women
22,14586,Boys
22,21492,Sport
22,34138,Men
22,59266,Women
22,19815,Men
22,59274,Women
22,32316,Sport
22,32393,Sport
22,24212,Women
22,33967,Men
22,59273,Women
22,1462,Women
22,6198,Men
22,29403,Men
22,11859,Women
22,12466,Men
22,37282,Boys
22,683,Girls
22,29723,Sport
22,19024,Women
22,11208,Men
22,14133,Women
22,43656,Men
22,47377,Women
22,33257,Women
22,27593,Men
22,9991,Women
22,895,Women
22,15556,Men
22,24062,Sport
22,18832,Women
22,4337,Sport
22,47313,Men
22,47316,Men
22,57568,Women
22,57405,Men
22,58356,Women
22,36066,Sport
22,17768,Sport
22,29129,Women
22,30608,Sport
22,51035,Men
22,2443,Girls
22,52996,Girls
22,3533,Women
22,23851,Sport
22,27008,Boys
22,5255,Sport
22,62563,Boys
22,52920,Girls
22,10540,Sport
22,51034,Men
22,51032,Women
22,39405,Girls
22,7955,Women
22,40418,Men
22,19282,Men
22,35310,Women
22,7055,Sport
22,51033,Men
22,11943,Women
22,47516,Men
22,47535,Sport
22,47538,Girls
22,50740,Men
22,50648,Men
22,56812,Women
22,47500,Women
22,40819,Girls
22,4905,Men
22,39685,Girls
22,5956,Boys
22,27134,Men
22,14551,Women
22,33610,Women
22,21990,Women
22,19961,Men
22,29262,Girls
22,4659,Women
22,21744,Women
22,2781,Sport
22,10799,Women
22,25212,Men
22,31318,Sport
22,1284,Girls
22,44225,Boys
22,17154,Men
22,39567,Sport
22,28103,Sport
22,34092,Women
22,30920,Girls
22,28537,Women
22,37475,Women
22,14307,Sport
22,34905,Men
22,8681,Women
22,6883,Women
22,17653,Sport
22,8965,Boys
22,35699,Women
22,25111,Girls
22,27427,Men
22,26954,Men
22,818,Sport
22,18022,Men
22,16455,Sport
22,37037,Men
22,32648,Women
22,35062,Women
22,31103,Men
22,6556,Sport
22,2755,Women
22,5486,Women
22,56927,Women
22,27468,Women
22,50654,Sport
22,50751,Women
22,12425,Men
22,1165,Boys
22,12002,Sport
22,30500,Sport
22,22226,Women
22,25201,Sport
22,23061,Sport
22,18462,Women
22,24052,Girls
22,17313,Women
22,14468,Men
22,34122,Women
22,2527,Women
22,21021,Women
22,46605,Women
22,27472,Men
22,39724,Girls
22,22507,Men
22,11105,Sport
22,70030,Sport
22,70086,Women
22,14644,Sport
22,40137,Men
22,3984,Boys
22,5179,Sport
22,49722,Sport
22,23359,Women
22,14813,Women
22,6497,Men
22,7408,Women
22,33284,Men
22,20676,Sport
22,5825,Men
22,29666,Sport
22,39705,Men
22,41636,Sport
22,36888,Sport
22,43244,Sport
22,41386,Men
22,29806,Men
22,1356,Sport
22,30658,Women
22,883,Boys
22,12053,Women
22,11428,Women
22,43884,Men
22,14068,Sport
22,8332,Women
22,49757,Women
22,43045,Sport
22,24229,Women
22,72732,Sport
22,72720,Women
22,11128,Women
22,38436,Men
22,43249,Sport
22,36899,Women
22,32994,Women
22,54070,Sport
22,54121,Boys
22,32952,Men
22,63440,Boys
22,63456,Boys
22,10460,Women
22,8084,Men
22,73889,Women
22,26146,Men
22,73864,Girls
22,20818,Men
22,3167,Girls
22,9886,Men
22,38466,Women
22,12870,Men
22,5643,Sport
22,51880,Sport
22,2845,Women
22,23999,Sport
22,3398,Girls
22,51469,Sport
22,59874,Women
22,51418,Women
22,51336,Girls
22,60503,Men
22,60555,Men
22,12610,Women
22,60520,Boys
22,51363,Boys
22,51364,Women
22,61038,Boys
22,51529,Women
22,51108,Women
22,60039,Women
22,59896,Sport
22,2431,Women
22,73272,Women
22,36461,Women
22,40536,Boys
22,22915,Sport
22,42990,Men
22,25705,Men
22,43099,Sport
22,43899,Men
22,906,Women
22,26316,Women
22,43921,Men
22,56681,Girls
22,39904,Boys
22,26218,Women
22,44014,Men
22,13476,Women
22,43999,Men
22,41920,Boys
22,14345,Women
22,43811,Men
22,721,Sport
22,35252,Men
22,43802,Men
22,17200,Women
22,40813,Girls
22,33928,Sport
22,44470,Men
22,22107,Men
22,23032,Men
22,14451,Sport
22,67509,Men
22,6134,Sport
22,744,Men
22,40859,Boys
22,40320,Girls
22,1218,Women
22,43171,Sport
22,837,Women
22,3732,Women
22,2247,Women
22,22416,Women
22,2277,Girls
22,44000,Sport
22,26616,Women
22,44599,Sport
22,44616,Men
22,2287,Women
22,9114,Men
22,28992,Men
22,2276,Men
22,6944,Men
22,44507,Men
22,5638,Women
22,23902,Sport
22,38262,Women
22,41829,Women
22,33239,Sport
22,24182,Sport
22,67510,Women
22,5143,Sport
22,9980,Men
22,64249,Boys
22,28657,Sport
22,46651,Women
22,46505,Boys
22,43514,Women
22,43908,Women
22,40061,Girls
22,2245,Men
22,57554,Men
22,46177,Sport
22,17125,Women
22,14004,Women
22,40335,Boys
22,63229,Men
22,63228,Men
22,63199,Men
22,65474,Girls
22,64368,Women
22,69125,Women
22,69304,Men
22,69181,Women
22,69265,Women
22,69236,Women
22,63007,Men
22,63049,Men
22,56195,Sport
22,56213,Sport
22,55946,Men
22,72182,Men
22,24601,Men
22,51647,Sport
22,51818,Men
22,51718,Women
22,51816,Men
22,43287,Men
22,8432,Sport
22,63046,Women
22,52818,Boys
22,8964,Men
22,860,Men
22,29199,Men
22,39997,Boys
22,12758,Women
22,10382,Sport
22,51703,Men
22,37302,Women
22,63008,Men
22,34317,Sport
22,45139,Men
22,67465,Women
22,14243,Women
22,42326,Girls
22,25416,Sport
22,39917,Girls
22,67577,Sport
22,877,Sport
22,31054,Men
22,42934,Men
22,6100,Women
22,35527,Boys
22,8956,Men
22,29392,Sport
22,43906,Sport
22,37473,Men
22,7871,Men
22,6282,Women
22,3440,Girls
22,42652,Sport
22,27925,Boys
22,17460,Men
22,1100,Boys
22,53188,Men
22,19175,Sport
22,9802,Women
22,3351,Girls
22,40763,Boys
22,39771,Boys
22,5685,Women
22,12639,Women
23,38080,Men
23,26611,Sport
23,34684,Boys
23,35228,Boys
23,24251,Boys
23,17116,Girls
23,24201,Girls
23,52169,Men
23,53823,Sport
23,51250,Girls
23,50708,Boys
23,16535,Men
23,31192,Women
23,34585,Women
23,23830,Sport
23,35224,Women
23,24317,Girls
23,22110,Women
23,18056,Sport
23,4461,Men
23,58790,Men
23,51372,Women
23,23583,Sport
23,43023,Men
23,18217,Women
23,21800,Women
23,29380,Women
23,22123,Boys
23,39529,Sport
23,36874,Men
23,33530,Sport
23,25851,Sport
23,25438,Men
23,25308,Men
23,11075,Women
23,21757,Women
23,27718,Women
23,16421,Sport
23,55146,Women
23,58748,Girls
23,31173,Girls
23,31168,Men
23,23567,Men
23,62467,Girls
23,57191,Men
23,36853,Men
23,29878,Girls
23,26337,Women
23,2079,Women
23,26213,Women
23,58754,Women
23,31945,Girls
23,48685,Women
23,33646,Women
23,33788,Girls
23,25364,Sport
23,41134,Sport
23,53097,Sport
23,11529,Men
23,16368,Men
23,7977,Sport
23,58645,Women
23,61048,Women
23,62486,Women
23,49089,Women
23,25774,Women
23,11950,Women
23,8114,Women
23,22371,Women
23,18918,Girls
23,50601,Women
23,11802,Men
23,60907,Girls
23,60175,Women
23,48277,Men
23,47639,Girls
23,33690,Women
23,29712,Men
23,22002,Women
23,58774,Girls
23,10423,Women
23,57802,Women
23,51351,Sport
23,35411,Sport
23,16467,Sport
23,15106,Girls
23,34383,Women
23,13376,Women
23,50531,Men
23,62077,Women
23,39654,Sport
23,52803,Men
23,51405,Women
23,58317,Girls
23,58206,Girls
23,58111,Boys
23,12474,Women
23,12471,Sport
23,4984,Women
23,22632,Women
23,51060,Women
23,59596,Boys
23,60400,Men
23,50538,Men
23,15312,Women
23,48907,Sport
23,47777,Men
23,59696,Women
23,47086,Sport
23,48929,Sport
23,15926,Women
23,34587,Women
23,51286,Men
23,22623,Men
23,62487,Boys
23,24748,Men
23,20856,Men
23,17210,Men
23,27625,Women
23,27577,Sport
23,19839,Girls
23,16409,Women
23,34359,Women
23,40679,Boys
23,4684,Women
23,53347,Girls
23,46001,Boys
23,5241,Women
23,62500,Boys
23,16991,Men
23,9640,Sport
23,6184,Girls
23,24491,Women
23,37098,Men
23,37008,Girls
23,11610,Sport
23,33465,Women
23,19309,Sport
23,4959,Men
23,4852,Women
23,56606,Women
23,60950,Men
23,15808,Women
23,9024,Men
23,8807,Women
23,26469,Women
23,59754,Women
23,55030,Sport
23,8791,Sport
23,22286,Women
23,2076,Sport
23,3491,Girls
23,56370,Men
23,50815,Women
23,57903,Men
23,33533,Girls
23,30035,Boys
23,346,Men
23,57734,Sport
23,31408,Girls
23,24138,Women
23,23875,Sport
23,20029,Men
23,16259,Women
23,8497,Women
23,43364,Men
23,55905,Women
23,36566,Women
23,40258,Women
23,1496,Girls
23,8733,Boys
23,36301,Men
23,29343,Sport
23,48597,Women
23,24669,Women
23,24656,Women
23,6217,Men
23,36150,Boys
23,8994,Women
23,5458,Sport
23,56490,Women
23,33638,Girls
23,31805,Girls
23,20870,Boys
23,13339,Women
23,18025,Boys
23,10350,Men
23,31910,Men
23,30672,Sport
23,61507,Sport
23,60180,Women
23,51977,Men
23,31243,Boys
23,27534,Women
23,16404,Sport
23,16310,Women
23,55147,Women
23,55172,Men
23,57014,Women
23,38877,Girls
23,31659,Men
23,29792,Boys
23,11804,Women
23,4385,Men
23,5867,Women
23,48976,Boys
23,17783,Boys
23,17766,Boys
23,61804,Women
23,57629,Women
23,26391,Women
23,34715,Women
23,28484,Women
23,9196,Women
23,18547,Women
23,18454,Boys
23,14811,Women
23,31419,Women
23,28055,Men
23,24553,Women
23,34593,Women
23,19216,Sport
23,30679,Girls
23,30556,Girls
23,23752,Women
23,15842,Men
23,8489,Sport
23,38626,Men
23,33151,Boys
23,51085,Women
23,33185,Women
23,28696,Boys
23,36144,Men
23,25061,Girls
23,32477,Girls
23,52657,Men
23,56344,Men
23,3426,Men
23,53196,Women
23,46545,Women
23,57868,Girls
23,57730,Sport
23,57660,Men
23,13579,Sport
23,55734,Women
23,31321,Men
23,44374,Sport
23,51376,Boys
23,54780,Women
23,45477,Girls
23,54332,Women
23,48039,Sport
23,61857,Women
23,62317,Boys
23,34774,Men
23,8143,Sport
23,52305,Women
23,63264,Women
23,63287,Women
23,21638,Sport
23,42655,Sport
23,51460,Women
23,19323,Sport
23,12059,Women
23,8818,Sport
23,4807,Women
23,63164,Women
23,62785,Women
23,63140,Women
23,63231,Women
23,64461,Sport
23,64460,Men
23,62616,Girls
23,21425,Girls
23,62859,Women
23,63102,Sport
23,63173,Men
23,63273,Women
23,8556,Men
23,51198,Men
23,57854,Sport
23,50376,Sport
23,36161,Women
23,18417,Women
23,18328,Sport
23,8459,Men
23,7892,Sport
23,4770,Girls
23,59640,Girls
23,64399,Women
23,64373,Women
23,64372,Sport
23,64371,Sport
23,48432,Boys
23,21380,Men
23,14231,Sport
23,42169,Boys
23,29382,Men
23,52863,Girls
23,40911,Women
23,46600,Men
23,50357,Boys
23,23508,Women
23,19490,Women
23,32842,Girls
23,29153,Boys
23,25734,Sport
23,32683,Women
23,57861,Women
23,11112,Women
23,31313,Sport
23,24079,Women
23,24074,Boys
23,7,Men
23,347,Boys
23,20188,Men
23,16745,Women
23,49769,Women
23,47483,Girls
23,29713,Sport
23,49069,Girls
23,4383,Women
23,51448,Men
23,44726,Sport
23,43011,Men
23,45979,Women
23,8957,Women
23,8617,Women
23,8478,Women
23,7659,Women
23,60589,Women
23,35112,Sport
23,37851,Girls
23,27555,Boys
23,24066,Sport
23,16878,Women
23,3470,Women
23,31285,Men
23,13161,Women
23,18746,Women
23,12459,Girls
23,48816,Men
23,58393,Men
23,27685,Boys
23,29700,Women
23,51706,Women
23,27752,Sport
23,24035,Women
23,34326,Boys
23,9146,Men
23,8967,Girls
23,51914,Women
23,29661,Sport
23,14720,Girls
23,10931,Men
23,42055,Men
23,62456,Men
23,62319,Women
23,42531,Boys
23,17957,Men
23,13933,Women
23,29719,Women
23,33296,Women
23,35121,Women
23,49735,Sport
23,57088,Boys
23,57050,Boys
23,54725,Sport
23,54688,Girls
23,52317,Sport
23,10976,Sport
23,27917,Women
23,62547,Boys
23,26169,Women
23,60703,Men
23,60115,Men
23,52396,Women
23,47757,Sport
23,36895,Men
23,26843,Women
23,2461,Women
23,19,Men
23,52285,Men
23,60613,Sport
23,57238,Girls
23,22548,Sport
23,62295,Men
23,30952,Boys
23,24256,Men
23,32153,Women
23,62439,Women
23,35427,Sport
23,57856,Men
23,27861,Sport
23,24457,Sport
23,57816,Sport
23,57712,Sport
23,57597,Girls
23,57589,Women
23,59566,Girls
23,17734,Girls
23,20937,Men
23,13722,Men
23,13469,Girls
23,62488,Sport
23,10425,Women
23,10513,Girls
23,17572,Men
23,21264,Women
