coupon_id,item_id,category
22,32870,Men
22,24992,Girls
22,39185,Boys
22,2190,Sport
22,2146,Men
22,58065,Girls
22,7982,Boys
22,39094,Girls
22,2134,Men
22,27479,Sport
22,39544,Boys
22,17059,Girls
22,38100,Girls
22,11841,Sport
22,37763,Men
22,22883,Sport
22,1883,Sport
22,58040,Sport
22,13178,Sport
22,39740,Girls
22,36261,Women
22,38303,Boys
22,9235,Women
22,41491,Men
22,23496,Women
22,58038,Men
22,27408,Men
22,6088,Men
22,11445,Women
22,1623,Men
22,36500,Sport
22,27716,Men
22,42787,Men
22,29807,Women
22,37741,Women
22,42202,Men
22,30368,Women
22,24409,Men
22,1459,Men
22,3677,Girls
22,58080,Boys
22,43489,Sport
22,10854,Women
22,38422,Sport
22,19864,Women
22,41487,Sport
22,3392,Girls
22,63965,Girls
22,9987,Women
22,74054,Boys
22,15445,Girls
22,8108,Men
22,57588,Men
22,47331,Sport
22,58083,Girls
22,57693,Women
22,31448,Women
22,3591,Boys
22,58064,Men
22,39045,Boys
22,1295,Sport
22,44043,Women
22,11369,Women
22,22905,Women
22,14534,Women
22,30906,Men
22,14198,Women
22,11467,Sport
22,58046,Men
22,23673,Sport
22,34082,Girls
22,20597,Men
22,51447,Girls
22,14979,Sport
22,30647,Women
22,13963,Girls
22,9801,Men
22,33054,Women
22,26602,Women
22,30945,Women
22,30660,Boys
22,8109,Women
22,36057,Women
22,47324,Women
22,23631,Women
22,59993,Sport
22,59954,Women
22,36485,Women
22,54094,Boys
22,54096,Sport
22,54028,Men
22,54091,Women
22,13349,Men
22,37958,Girls
22,26006,Men
22,31394,Girls
22,3087,Boys
22,42332,Girls
22,6708,Women
22,38263,Boys
22,1618,Sport
22,19459,Sport
22,24223,Sport
22,4110,Boys
22,11297,Boys
22,34297,Boys
22,39618,Women
22,15351,Women
22,44645,Girls
22,34624,Women
22,627,Men
22,54029,Men
22,31872,Sport
22,9965,Women
22,15255,Women
22,15338,Women
22,43374,Men
22,11234,Women
22,5137,Women
22,11513,Women
22,54031,Sport
22,54060,Women
22,54095,Sport
22,36465,Women
22,5481,Women
22,28674,Women
22,54395,Sport
22,26928,Men
22,24887,Women
22,36800,Sport
22,56164,Men
22,16584,Girls
22,3379,Girls
22,16648,Men
22,16350,Girls
22,19211,Men
22,6860,Women
22,59174,Sport
22,1701,Sport
22,4020,Sport
22,4054,Boys
22,54090,Sport
22,54061,Girls
22,54030,Women
22,54088,Sport
22,11944,Girls
22,22844,Women
22,29694,Women
22,21149,Women
22,42027,Men
22,10907,Boys
22,9589,Men
22,28683,Men
22,32594,Men
22,22178,Sport
22,7089,Women
22,1505,Men
22,43693,Women
22,44035,Women
22,56042,Men
22,48651,Women
22,20451,Women
22,18160,Women
22,14327,Sport
22,7972,Girls
22,27893,Women
22,34780,Women
22,512,Women
22,14620,Women
22,1562,Women
22,8050,Women
22,25801,Men
22,1269,Women
22,44257,Women
22,30839,Sport
22,4844,Sport
22,33786,Sport
22,1142,Boys
22,800,Girls
22,25122,Men
22,24454,Men
22,14119,Men
22,56083,Women
22,9450,Sport
22,28153,Girls
22,16973,Boys
22,20559,Women
22,22206,Women
22,53134,Women
22,1373,Women
22,42293,Men
22,55931,Men
22,56053,Men
22,56192,Women
22,68303,Men
22,63956,Men
22,63589,Boys
22,68378,Women
22,68335,Girls
22,68263,Women
22,56137,Men
22,68396,Sport
22,68371,Men
22,73117,Girls
22,73196,Boys
22,4489,Men
22,35442,Women
22,3094,Men
22,68453,Men
22,31953,Women
22,56157,Men
22,52054,Men
22,55979,Men
22,55932,Men
22,68338,Men
22,68684,Women
22,68361,Women
22,68348,Women
22,51118,Sport
22,67594,Women
22,47866,Women
22,35007,Boys
22,38040,Girls
22,18315,Girls
22,8392,Boys
22,3043,Men
22,6349,Women
22,11722,Women
22,24038,Women
22,1747,Men
22,2657,Men
22,1559,Men
22,68277,Men
22,32850,Sport
22,20579,Women
22,42890,Women
22,33396,Women
22,184,Women
22,27973,Men
22,43202,Sport
22,10415,Men
22,66163,Boys
22,51885,Women
22,51889,Men
22,51890,Girls
22,9650,Girls
22,19204,Women
22,23263,Women
22,14430,Women
22,6146,Sport
22,32489,Women
22,17676,Girls
22,8357,Girls
22,58375,Girls
22,12409,Girls
22,32330,Girls
22,16097,Sport
22,7113,Women
22,25668,Sport
22,21912,Sport
22,32643,Women
22,14785,Girls
22,29950,Men
22,8486,Men
22,37194,Women
22,19105,Sport
22,48688,Sport
22,48759,Men
22,48576,Men
22,16501,Sport
22,1601,Boys
22,20341,Men
22,1476,Men
22,25268,Men
22,20086,Women
22,6016,Men
22,20842,Men
22,39781,Girls
22,1049,Sport
22,5289,Women
22,43061,Sport
22,1111,Boys
22,34577,Men
22,42066,Sport
22,19835,Sport
22,18634,Women
22,1346,Men
22,21685,Sport
22,1172,Boys
22,14094,Men
22,1105,Women
22,32941,Women
22,24413,Men
22,1017,Men
22,22340,Women
22,29826,Sport
22,6389,Sport
22,31944,Boys
22,17163,Sport
22,6930,Men
22,61877,Women
22,44792,Men
22,45159,Men
22,45287,Boys
22,54138,Sport
22,24786,Sport
22,17258,Girls
22,29733,Women
22,13160,Girls
22,14306,Women
22,50881,Sport
22,11079,Women
22,5123,Sport
22,1759,Men
22,18528,Women
22,17386,Men
22,2132,Men
22,52498,Girls
22,24544,Girls
22,34633,Boys
22,19925,Boys
22,18242,Sport
22,54134,Girls
22,38981,Men
22,51564,Women
22,23081,Boys
22,14234,Girls
22,32954,Men
22,22785,Men
22,1121,Men
22,30370,Women
22,51622,Women
22,39653,Women
22,43159,Men
22,34025,Sport
22,19621,Boys
22,21222,Men
22,10706,Men
22,15124,Women
22,71892,Women
22,31661,Girls
22,29044,Sport
22,20573,Women
22,53882,Women
22,53885,Women
22,7710,Men
22,35870,Men
22,12254,Women
22,5039,Men
22,30706,Men
22,35510,Sport
22,4300,Women
22,41837,Women
22,27035,Women
22,5722,Men
22,15139,Women
22,43352,Sport
22,43338,Men
22,22651,Girls
22,23854,Men
22,23458,Men
22,16761,Men
22,41962,Women
22,42933,Sport
22,34970,Women
22,20321,Sport
22,4495,Sport
22,32397,Sport
22,34469,Women
22,45204,Women
22,69305,Men
22,40667,Girls
22,39951,Boys
22,24346,Sport
22,32451,Sport
22,39952,Boys
22,30247,Men
22,2748,Men
22,39034,Women
22,28808,Sport
22,3994,Girls
22,9174,Sport
22,5550,Women
22,12468,Women
22,6793,Girls
22,3452,Women
22,21595,Men
22,25037,Women
22,6115,Men
22,42953,Men
22,6038,Women
22,1602,Women
22,36312,Men
22,11936,Girls
22,17397,Women
22,8310,Girls
22,19078,Boys
22,27934,Girls
22,43876,Boys
22,23100,Women
22,22634,Sport
22,7708,Girls
22,13399,Women
22,31508,Women
22,22750,Women
22,712,Boys
22,17556,Sport
22,1965,Men
22,3427,Boys
22,34746,Women
22,1514,Men
22,38357,Women
22,71643,Girls
22,3114,Boys
22,1485,Girls
22,38029,Boys
22,3417,Boys
22,42207,Men
22,38015,Women
22,14680,Women
22,16568,Women
22,20281,Men
22,14059,Men
22,43145,Women
22,12065,Women
22,37915,Men
22,28104,Women
22,24513,Women
22,13377,Men
22,51731,Women
22,39824,Girls
22,51211,Men
22,51598,Men
22,51212,Men
22,51649,Women
22,36772,Men
22,2795,Boys
22,12840,Women
22,52838,Boys
22,12950,Women
22,1271,Men
22,68274,Women
22,48739,Women
22,7493,Sport
22,21883,Sport
22,44515,Boys
22,42717,Sport
22,15411,Boys
22,51784,Sport
22,51720,Men
22,51807,Women
22,51490,Men
22,54577,Sport
22,51592,Men
22,45151,Sport
22,46982,Sport
22,45109,Sport
22,45226,Women
22,45154,Men
22,33836,Men
22,15114,Women
22,2513,Men
22,53657,Women
22,53795,Women
22,53710,Women
22,33199,Women
22,7238,Sport
22,69248,Men
22,69169,Boys
22,69210,Sport
22,69160,Sport
22,45076,Men
22,45433,Women
22,19014,Men
22,16138,Men
22,31376,Sport
22,23138,Women
22,26198,Women
22,30336,Women
22,10097,Women
22,40833,Girls
22,22596,Boys
22,42095,Boys
22,34484,Women
22,21627,Sport
22,51907,Men
22,56021,Sport
22,68146,Sport
22,68308,Girls
22,68148,Men
22,68206,Girls
22,47910,Women
22,17777,Men
22,44215,Women
22,9702,Men
22,12924,Men
22,57692,Women
22,57698,Sport
22,58033,Sport
22,57607,Men
22,57700,Girls
22,34527,Women
22,57776,Women
22,64228,Women
22,64195,Girls
22,69940,Women
22,70031,Women
22,4128,Boys
22,24366,Men
22,64060,Boys
22,53889,Men
22,28617,Boys
22,53848,Girls
22,25449,Boys
22,9522,Sport
22,15111,Girls
22,40287,Boys
22,22034,Women
22,39790,Women
22,44603,Women
22,56953,Girls
22,59892,Boys
22,3102,Women
22,4271,Women
22,16956,Men
22,1058,Men
22,36099,Women
22,22342,Men
22,30304,Women
22,10567,Women
22,37338,Sport
22,10378,Girls
22,10334,Women
22,15336,Sport
22,53441,Women
22,53261,Men
22,40766,Girls
22,53248,Women
22,28714,Men
22,73454,Men
22,73869,Sport
22,10455,Women
22,25868,Women
22,34451,Women
22,53254,Men
22,8792,Girls
22,30663,Sport
22,27368,Sport
22,15374,Men
22,10792,Men
22,1530,Men
22,1415,Boys
22,9494,Women
22,31101,Women
22,51165,Boys
22,27857,Boys
22,27195,Girls
22,32911,Girls
22,21294,Men
22,42372,Sport
22,17948,Sport
22,38876,Men
22,18482,Women
22,66127,Sport
22,45849,Men
22,24415,Women
22,51974,Women
22,73786,Men
22,73787,Women
22,73788,Men
22,73790,Women
22,7921,Girls
22,18727,Men
22,23257,Men
22,40289,Girls
22,22151,Girls
22,34444,Sport
22,14506,Sport
22,7481,Women
22,73911,Women
22,31642,Women
22,65765,Women
22,65741,Women
22,33481,Women
22,42042,Sport
22,35207,Girls
22,48861,Sport
22,25160,Women
22,28694,Men
22,37836,Men
22,43085,Men
22,23043,Men
22,6710,Women
22,19067,Women
22,2053,Men
22,17070,Girls
22,19038,Boys
22,38854,Sport
22,1396,Men
22,4873,Boys
22,41396,Sport
22,31890,Women
22,16768,Women
22,46382,Women
22,46341,Sport
22,55293,Sport
22,12997,Girls
22,57471,Men
22,35811,Men
22,42835,Girls
22,42008,Girls
22,4973,Sport
22,27415,Sport
22,9792,Women
22,3771,Sport
22,8976,Women
22,6381,Women
22,42173,Women
22,5799,Women
22,34533,Sport
22,34183,Men
22,15793,Women
22,1904,Sport
22,37212,Sport
22,42593,Girls
22,24453,Women
22,56675,Sport
22,43462,Men
22,56404,Women
22,56554,Women
22,56406,Boys
22,56407,Women
22,5977,Girls
22,3863,Boys
22,27947,Boys
22,1808,Men
22,15203,Women
22,9071,Women
22,62269,Men
22,41665,Girls
22,19833,Girls
22,29938,Girls
22,42796,Boys
22,24662,Men
22,1676,Men
22,33187,Men
22,1756,Men
22,33182,Women
22,1847,Men
22,14977,Sport
22,62552,Men
22,26705,Sport
22,30389,Women
22,30902,Women
22,56108,Women
22,73167,Women
22,55985,Women
22,56015,Sport
22,56009,Men
22,54855,Women
22,52090,Women
22,51988,Women
22,68178,Girls
22,41292,Sport
22,8886,Women
22,39785,Men
22,3961,Boys
22,38220,Men
22,14247,Sport
22,127,Sport
22,33596,Women
22,45044,Men
22,44948,Men
22,45010,Men
22,11216,Girls
22,18112,Women
22,2650,Men
22,55918,Girls
22,35167,Sport
22,24940,Sport
22,17191,Men
22,43499,Men
22,2674,Boys
22,25901,Women
22,35081,Men
22,42498,Boys
22,73154,Women
22,73044,Women
22,61435,Men
22,42312,Men
22,28809,Boys
22,9699,Men
22,37607,Sport
22,17087,Sport
22,4103,Girls
22,44547,Women
22,22003,Men
22,762,Men
22,30371,Women
22,36620,Men
22,798,Sport
22,20490,Sport
22,12194,Women
22,34186,Sport
22,55915,Women
22,31128,Men
22,36727,Sport
22,61388,Men
22,73022,Women
22,73207,Sport
22,58815,Men
22,59322,Girls
22,59770,Girls
22,44586,Women
22,59533,Girls
22,59454,Girls
22,59960,Sport
22,60011,Boys
22,59333,Women
22,20552,Men
22,29561,Men
22,60129,Women
22,3382,Girls
22,53027,Girls
22,20807,Men
22,49166,Men
22,51171,Women
22,60243,Men
22,60329,Sport
22,53111,Sport
22,47011,Sport
22,44980,Sport
22,46853,Girls
22,46915,Women
22,46794,Boys
22,44939,Women
22,51981,Sport
22,38897,Men
22,3163,Men
22,25568,Girls
22,5126,Sport
22,43865,Girls
22,24245,Women
22,41931,Sport
22,9537,Women
22,30840,Men
22,42336,Sport
22,37487,Women
22,49167,Men
22,46963,Men
22,27824,Women
22,44496,Women
22,42948,Sport
22,10029,Men
22,22772,Sport
22,1075,Sport
22,45061,Men
22,49168,Sport
22,52245,Girls
22,52260,Sport
22,23608,Women
22,54064,Women
22,6047,Women
22,20151,Women
22,2304,Men
22,70685,Women
22,6827,Women
22,59532,Men
22,52091,Women
22,60275,Sport
22,60354,Men
22,41346,Sport
22,35373,Men
22,14734,Women
22,59496,Women
22,52990,Sport
22,24217,Women
22,35657,Women
22,2710,Women
22,37538,Women
22,37830,Men
22,35085,Sport
22,8654,Women
22,34915,Men
22,6853,Women
22,23269,Women
22,36759,Women
22,30673,Sport
22,24171,Sport
22,45817,Men
22,35541,Women
22,73232,Girls
22,12734,Women
22,41338,Boys
22,35168,Women
22,10111,Men
22,63203,Sport
22,63252,Women
22,64858,Boys
22,63056,Women
22,69110,Sport
22,34501,Men
22,13633,Women
22,2978,Sport
22,28287,Women
22,33740,Men
22,15647,Women
22,72628,Women
22,72713,Women
22,69176,Sport
22,69303,Sport
22,69175,Women
22,69302,Sport
22,17714,Men
22,1786,Men
22,3661,Women
22,22956,Sport
22,36919,Men
22,1836,Men
22,64521,Boys
22,4605,Women
22,50,Men
22,28955,Women
22,1855,Men
22,12936,Sport
22,7973,Boys
22,5827,Men
22,44685,Girls
22,41269,Girls
22,34832,Women
22,1713,Men
22,38982,Sport
22,41918,Men
22,39406,Sport
22,3774,Men
22,26735,Women
22,43871,Sport
22,37678,Women
22,18323,Women
22,7319,Sport
22,35705,Men
22,42165,Girls
22,1420,Men
22,44699,Boys
22,1553,Men
22,41226,Boys
22,28987,Sport
22,20427,Men
22,1404,Men
22,25083,Women
22,38374,Men
22,19728,Sport
22,1449,Boys
22,1628,Sport
22,12521,Men
22,36961,Women
22,25170,Women
22,45580,Men
22,9778,Women
22,39865,Girls
22,5687,Men
22,858,Women
22,1532,Men
22,23222,Sport
22,957,Men
22,4159,Girls
22,22043,Women
22,58913,Men
22,65866,Girls
22,36299,Girls
22,10500,Women
22,9888,Sport
22,40953,Boys
22,8418,Sport
22,71387,Women
22,13320,Women
22,19618,Women
22,7521,Women
22,28100,Women
22,40084,Sport
22,9234,Men
22,44455,Boys
22,2110,Men
22,6542,Sport
22,53863,Boys
22,40232,Boys
22,41571,Boys
22,22658,Boys
22,42537,Girls
22,40783,Boys
22,34334,Girls
22,3811,Men
22,44468,Women
22,7117,Women
22,17448,Boys
22,6659,Men
22,23352,Men
22,3305,Men
22,48735,Boys
22,19663,Women
22,35655,Sport
22,32073,Boys
22,44495,Women
22,3317,Men
22,34274,Women
22,982,Women
22,8744,Boys
22,13681,Women
22,1320,Women
22,23316,Girls
22,22625,Girls
22,10490,Sport
22,42155,Girls
22,29456,Boys
22,12845,Boys
22,18108,Boys
22,40230,Girls
22,795,Sport
22,3812,Men
22,32693,Boys
22,5536,Sport
22,12858,Men
22,33129,Girls
22,54213,Women
22,15619,Sport
22,39990,Women
22,73467,Women
22,73456,Women
22,2659,Men
22,7552,Women
22,54316,Sport
22,12675,Men
22,41674,Boys
22,73455,Men
22,36577,Women
22,40882,Girls
22,9189,Sport
22,35054,Sport
22,1984,Men
22,24064,Women
22,2089,Men
22,40486,Men
22,7838,Sport
22,51987,Men
22,51851,Men
22,44784,Boys
22,72701,Women
22,72751,Men
22,71582,Women
22,40976,Boys
22,2899,Boys
22,19539,Sport
22,40510,Girls
22,39305,Men
22,978,Men
22,17294,Men
22,743,Sport
22,5797,Girls
22,1630,Women
22,1353,Women
22,14775,Men
22,33869,Men
22,27122,Women
22,57052,Sport
22,31371,Sport
22,7697,Women
22,40177,Girls
22,20123,Sport
22,8039,Men
22,1973,Boys
22,44453,Women
22,24050,Men
22,35118,Boys
22,26573,Men
22,71611,Girls
22,71701,Women
22,71667,Boys
22,71628,Men
22,2117,Girls
22,71675,Women
22,60022,Boys
22,46246,Sport
22,46791,Women
22,46693,Women
22,46688,Sport
22,46710,Men
22,71651,Boys
22,37156,Sport
22,42647,Men
22,65326,Sport
22,44297,Women
22,19541,Sport
22,47073,Women
22,32834,Women
22,10463,Women
22,33984,Sport
22,36477,Women
22,18185,Women
22,70891,Women
22,53649,Women
22,34921,Women
22,64899,Men
22,8258,Women
22,65134,Men
22,71053,Women
22,42608,Men
22,23946,Women
22,34213,Women
22,3093,Sport
22,56704,Men
22,56945,Sport
22,5835,Men
22,3080,Men
22,51593,Women
22,28411,Sport
22,3076,Men
22,32127,Women
22,40861,Women
22,51591,Sport
22,51802,Men
22,51794,Women
22,51641,Women
22,35841,Sport
22,27333,Boys
22,3594,Women
22,46647,Men
22,69289,Women
22,69055,Sport
22,19685,Women
22,39090,Men
22,7110,Women
22,36390,Sport
22,2775,Women
22,28571,Women
22,2728,Women
22,12069,Women
22,26425,Men
22,39348,Men
22,24302,Women
22,4204,Men
22,10535,Women
22,3077,Men
22,40251,Boys
22,52089,Men
22,52056,Men
22,60346,Boys
22,60291,Women
22,6777,Boys
22,13032,Men
22,56757,Women
22,73249,Boys
22,28335,Men
22,40130,Girls
22,32894,Men
22,46988,Men
22,46670,Sport
22,36459,Sport
22,21333,Girls
22,39067,Girls
22,58067,Men
22,56963,Men
22,15643,Women
22,3100,Men
22,3051,Men
22,24775,Sport
22,14958,Women
22,40431,Men
22,63014,Men
22,20749,Women
22,56860,Women
22,58066,Men
22,56921,Women
22,56955,Sport
22,58068,Boys
22,56907,Women
22,12081,Women
22,15991,Men
22,15112,Women
22,40936,Girls
22,17772,Sport
22,51865,Sport
22,53179,Women
22,35572,Women
22,958,Women
22,10190,Men
22,36483,Women
22,33459,Men
22,25924,Sport
22,28162,Men
22,37036,Women
22,4316,Men
22,59750,Men
22,59807,Girls
22,59747,Sport
22,40132,Girls
22,10583,Women
22,26044,Sport
22,53821,Sport
22,43586,Women
22,30957,Women
22,69101,Sport
22,72742,Sport
22,6095,Women
22,72700,Women
22,73416,Girls
22,7636,Sport
22,14045,Women
22,43984,Sport
22,39742,Boys
22,29323,Sport
22,72629,Women
22,6005,Sport
22,3910,Girls
22,13748,Men
22,38209,Boys
22,17687,Women
22,2328,Sport
22,8062,Men
22,42556,Sport
22,2254,Girls
22,41301,Women
22,24516,Sport
22,40759,Boys
22,41362,Sport
22,37451,Women
22,30165,Sport
22,47505,Men
22,47520,Sport
22,47296,Men
22,19895,Men
22,47431,Women
22,42467,Men
22,39830,Men
22,67302,Women
22,3563,Boys
22,43620,Men
22,31685,Sport
22,4076,Boys
22,9912,Sport
22,4172,Girls
22,41492,Men
22,28174,Men
22,47487,Sport
22,47585,Men
22,47283,Boys
22,41464,Sport
22,53878,Women
22,53819,Sport
22,53820,Sport
22,55494,Men
22,47326,Men
22,47299,Men
22,47582,Boys
22,47309,Sport
22,4443,Boys
22,38075,Sport
22,25656,Women
22,2805,Sport
22,17742,Women
22,3999,Girls
22,35215,Women
22,9795,Girls
22,4860,Women
22,11986,Men
22,41730,Men
22,41582,Men
22,43375,Men
22,20388,Sport
22,42141,Women
22,43967,Women
22,32953,Women
22,34798,Women
22,55478,Men
22,43154,Sport
22,8986,Men
22,8456,Men
22,1054,Women
22,14527,Sport
22,40339,Girls
22,56232,Women
22,40796,Boys
22,55193,Men
22,55492,Boys
22,55419,Men
22,43952,Men
22,5029,Men
22,4040,Boys
22,35401,Women
22,41037,Men
22,58054,Men
22,41956,Men
22,3208,Boys
22,3321,Girls
22,31500,Sport
22,41354,Men
22,55253,Men
22,55323,Sport
22,55408,Women
22,46780,Women
22,2301,Boys
22,42090,Men
22,2291,Men
22,42465,Men
22,20021,Women
22,2264,Girls
22,18606,Sport
22,22403,Women
22,38003,Women
22,3522,Boys
22,38991,Women
22,42364,Men
22,13283,Men
22,3579,Boys
22,31693,Men
22,3249,Boys
22,28768,Women
22,17359,Sport
22,21449,Sport
22,1564,Sport
22,11957,Women
22,8278,Women
22,4975,Women
22,73556,Women
22,73655,Boys
22,69209,Sport
22,69115,Women
22,69157,Sport
22,69207,Girls
22,69240,Boys
22,64146,Women
22,64124,Men
22,64297,Boys
22,64123,Women
22,64296,Girls
22,64127,Men
22,64294,Girls
22,64149,Girls
22,22078,Women
22,56006,Men
22,55947,Sport
22,64106,Sport
22,64133,Men
22,64204,Women
22,33425,Men
22,64176,Men
22,64184,Men
22,69151,Men
22,69174,Men
22,69238,Men
22,69239,Men
22,64289,Boys
22,64167,Men
22,7250,Men
22,9934,Women
22,16783,Sport
22,49412,Sport
22,49510,Women
22,43731,Men
22,49456,Girls
22,49490,Boys
22,49438,Women
22,51173,Sport
22,49520,Men
22,49485,Boys
22,49499,Girls
22,50471,Sport
22,832,Boys
22,61847,Men
22,53852,Women
22,49318,Sport
22,56160,Men
22,51172,Women
22,71273,Women
22,54126,Women
22,58079,Girls
22,57565,Women
22,57562,Women
22,54051,Men
22,54758,Women
22,71267,Women
22,54687,Women
22,20779,Women
22,33205,Men
22,28556,Women
22,9498,Men
22,15237,Women
22,28426,Women
22,54656,Women
22,34656,Women
22,52092,Men
22,9081,Men
22,14586,Boys
22,21492,Men
22,34138,Men
22,59266,Women
22,19815,Sport
22,59274,Women
22,32316,Women
22,32393,Men
22,24212,Men
22,33967,Sport
22,59273,Women
22,1462,Men
22,6198,Men
22,29403,Sport
22,11859,Women
22,12466,Men
22,37282,Men
22,683,Men
22,29723,Sport
22,19024,Women
22,11208,Sport
22,14133,Sport
22,43656,Women
22,47377,Women
22,33257,Men
22,27593,Women
22,9991,Men
22,895,Women
22,15556,Men
22,24062,Sport
22,18832,Sport
22,4337,Sport
22,47313,Sport
22,47316,Women
22,57568,Sport
22,57405,Sport
22,58356,Women
22,36066,Men
22,17768,Men
22,29129,Women
22,30608,Women
22,51035,Women
22,2443,Girls
22,52996,Women
22,3533,Sport
22,23851,Women
22,27008,Boys
22,5255,Men
22,62563,Men
22,52920,Women
22,10540,Women
22,51034,Men
22,51032,Women
22,39405,Women
22,7955,Women
22,40418,Men
22,19282,Men
22,35310,Women
22,7055,Women
22,51033,Women
22,11943,Boys
22,47516,Boys
22,47535,Girls
22,47538,Men
22,50740,Men
22,50648,Women
22,56812,Sport
22,47500,Women
22,40819,Boys
22,4905,Women
22,39685,Girls
22,5956,Women
22,27134,Women
22,14551,Women
22,33610,Men
22,21990,Sport
22,19961,Sport
22,29262,Sport
22,4659,Girls
22,21744,Women
22,2781,Girls
22,10799,Boys
22,25212,Women
22,31318,Women
22,1284,Men
22,44225,Sport
22,17154,Women
22,39567,Men
22,28103,Men
22,34092,Women
22,30920,Boys
22,28537,Men
22,37475,Men
22,14307,Women
22,34905,Men
22,8681,Women
22,6883,Men
22,17653,Men
22,8965,Women
22,35699,Women
22,25111,Men
22,27427,Sport
22,26954,Women
22,818,Women
22,18022,Sport
22,16455,Sport
22,37037,Women
22,32648,Women
22,35062,Women
22,31103,Men
22,6556,Women
22,2755,Men
22,5486,Women
22,56927,Women
22,27468,Sport
22,50654,Men
22,50751,Women
22,12425,Sport
22,1165,Girls
22,12002,Sport
22,30500,Women
22,22226,Men
22,25201,Men
22,23061,Sport
22,18462,Women
22,24052,Boys
22,17313,Sport
22,14468,Men
22,34122,Sport
22,2527,Women
22,21021,Men
22,46605,Men
22,27472,Men
22,39724,Girls
22,22507,Women
22,11105,Girls
22,70030,Sport
22,70086,Women
22,14644,Women
22,40137,Men
22,3984,Boys
22,5179,Women
22,49722,Women
22,23359,Men
22,14813,Men
22,6497,Men
22,7408,Men
22,33284,Men
22,20676,Sport
22,5825,Women
22,29666,Men
22,39705,Sport
22,41636,Women
22,36888,Men
22,43244,Sport
22,41386,Women
22,29806,Women
22,1356,Men
22,30658,Women
22,883,Boys
22,12053,Sport
22,11428,Girls
22,43884,Men
22,14068,Women
22,8332,Women
22,49757,Women
22,43045,Men
22,24229,Men
22,72732,Women
22,72720,Sport
22,11128,Sport
22,38436,Women
22,43249,Men
22,36899,Girls
22,32994,Women
22,54070,Men
22,54121,Boys
22,32952,Women
22,63440,Girls
22,63456,Girls
22,10460,Sport
22,8084,Women
22,73889,Women
22,26146,Sport
22,73864,Girls
22,20818,Men
22,3167,Boys
22,9886,Men
22,38466,Sport
22,12870,Men
22,5643,Women
22,51880,Sport
22,2845,Men
22,23999,Women
22,3398,Girls
22,51469,Women
22,59874,Women
22,51418,Women
22,51336,Boys
22,60503,Boys
22,60555,Women
22,12610,Sport
22,60520,Women
22,51363,Sport
22,51364,Men
22,61038,Girls
22,51529,Sport
22,51108,Men
22,60039,Girls
22,59896,Men
22,2431,Men
22,73272,Men
22,36461,Women
22,40536,Girls
22,22915,Women
22,42990,Men
22,25705,Men
22,43099,Sport
22,43899,Men
22,906,Boys
22,26316,Men
22,43921,Men
22,56681,Girls
22,39904,Boys
22,26218,Sport
22,44014,Sport
22,13476,Women
22,43999,Men
22,41920,Boys
22,14345,Sport
22,43811,Sport
22,721,Women
22,35252,Women
22,43802,Sport
22,17200,Men
22,40813,Boys
22,33928,Women
22,44470,Women
22,22107,Sport
22,23032,Women
22,14451,Men
22,67509,Women
22,6134,Sport
22,744,Sport
22,40859,Boys
22,40320,Girls
22,1218,Sport
22,43171,Men
22,837,Girls
22,3732,Women
22,2247,Men
22,22416,Sport
22,2277,Boys
22,44000,Sport
22,26616,Women
22,44599,Sport
22,44616,Sport
22,2287,Men
22,9114,Women
22,28992,Girls
22,2276,Men
22,6944,Women
22,44507,Women
22,5638,Women
22,23902,Women
22,38262,Women
22,41829,Sport
22,33239,Women
22,24182,Women
22,67510,Men
22,5143,Sport
22,9980,Women
22,64249,Sport
22,28657,Sport
22,46651,Men
22,46505,Girls
22,43514,Sport
22,43908,Men
22,40061,Boys
22,2245,Women
22,57554,Sport
22,46177,Women
22,17125,Women
22,14004,Sport
22,40335,Girls
22,63229,Women
22,63228,Women
22,63199,Women
22,65474,Girls
22,64368,Women
22,69125,Boys
22,69304,Women
22,69181,Women
22,69265,Sport
22,69236,Women
22,63007,Women
22,63049,Women
22,56195,Men
22,56213,Sport
22,55946,Men
22,72182,Men
22,24601,Women
22,51647,Men
22,51818,Men
22,51718,Women
22,51816,Men
22,43287,Men
22,8432,Men
22,63046,Women
22,52818,Boys
22,8964,Women
22,860,Men
22,29199,Sport
22,39997,Boys
22,12758,Men
22,10382,Women
22,51703,Women
22,37302,Women
22,63008,Women
22,34317,Sport
22,45139,Men
22,67465,Women
22,14243,Women
22,42326,Girls
22,25416,Men
22,39917,Boys
22,67577,Sport
22,877,Girls
22,31054,Men
22,42934,Men
22,6100,Women
22,35527,Men
22,8956,Men
22,29392,Men
22,43906,Sport
22,37473,Women
22,7871,Women
22,6282,Women
22,3440,Boys
22,42652,Men
22,27925,Girls
22,17460,Sport
22,1100,Girls
22,53188,Sport
22,19175,Women
22,9802,Sport
22,3351,Girls
22,40763,Girls
22,39771,Girls
22,5685,Women
22,12639,Men
23,38080,Women
23,26611,Sport
23,34684,Women
23,35228,Boys
23,24251,Boys
23,17116,Girls
23,24201,Girls
23,52169,Men
23,53823,Sport
23,51250,Girls
23,50708,Girls
23,16535,Women
23,31192,Sport
23,34585,Sport
23,23830,Girls
23,35224,Sport
23,24317,Men
23,22110,Men
23,18056,Men
23,4461,Men
23,58790,Men
23,51372,Sport
23,23583,Men
23,43023,Sport
23,18217,Women
23,21800,Women
23,29380,Women
