customer_id,coupon_id,cust_gender,cust_age,cust_mean_buy_price,cust_total_coupons,cust_mean_discount,cust_unique_products,cust_unique_products_coupon,cust_total_products,coupon_type,coupon_dpt,coupon_discount,coupon_how_many,coupon_mean_prod_price,coupon_prods_avail,probs
536,647.0,M,mid,11.01,908.0,8.08,1681.0,581.0,3737.0,buy_all,Women,31,5,7.4,5,0.1337317415900048
536,789.0,M,mid,11.01,908.0,8.08,1681.0,581.0,3737.0,buy_all,Women,35,3,68.84,3,0.3269368806003276
536,917.0,M,mid,11.01,908.0,8.08,1681.0,581.0,3737.0,just_discount,Women,7,1,1.08,1,0.03990034762860734
571,647.0,F,mid,12.32,2443.0,10.44,2343.0,1043.0,7928.0,buy_all,Women,31,5,7.4,5,0.18374309047715195
571,789.0,F,mid,12.32,2443.0,10.44,2343.0,1043.0,7928.0,buy_all,Women,35,3,68.84,3,0.232501012020319
571,917.0,F,mid,12.32,2443.0,10.44,2343.0,1043.0,7928.0,just_discount,Women,7,1,1.08,1,0.03560874631934694
572,647.0,F,old,12.17,1195.0,9.47,1687.0,702.0,3917.0,buy_all,Women,31,5,7.4,5,0.20797120047539241
572,789.0,F,old,12.17,1195.0,9.47,1687.0,702.0,3917.0,buy_all,Women,35,3,68.84,3,0.18927248519083212
572,917.0,F,old,12.17,1195.0,9.47,1687.0,702.0,3917.0,just_discount,Women,7,1,1.08,1,0.035982630806336374
587,647.0,F,mid,13.89,2212.0,11.08,2187.0,994.0,6773.0,buy_all,Women,31,5,7.4,5,0.23700167300219258
587,789.0,F,mid,13.89,2212.0,11.08,2187.0,994.0,6773.0,buy_all,Women,35,3,68.84,3,0.22505697780487363
587,917.0,F,mid,13.89,2212.0,11.08,2187.0,994.0,6773.0,just_discount,Women,7,1,1.08,1,0.04045804970574211
634,647.0,F,mid,13.09,1682.0,9.93,2248.0,865.0,5635.0,buy_all,Women,31,5,7.4,5,0.16767633332050094
634,789.0,F,mid,13.09,1682.0,9.93,2248.0,865.0,5635.0,buy_all,Women,35,3,68.84,3,0.21158069901586124
634,917.0,F,mid,13.09,1682.0,9.93,2248.0,865.0,5635.0,just_discount,Women,7,1,1.08,1,0.03685312227917158
724,647.0,F,mid,14.29,2966.0,9.87,2463.0,1167.0,9826.0,buy_all,Women,31,5,7.4,5,0.2096326338795906
724,789.0,F,mid,14.29,2966.0,9.87,2463.0,1167.0,9826.0,buy_all,Women,35,3,68.84,3,0.21783352389056368
724,917.0,F,mid,14.29,2966.0,9.87,2463.0,1167.0,9826.0,just_discount,Women,7,1,1.08,1,0.03389145465016586
769,647.0,F,mid,13.87,2449.0,10.87,2341.0,1026.0,7778.0,buy_all,Women,31,5,7.4,5,0.21103970020406435
769,789.0,F,mid,13.87,2449.0,10.87,2341.0,1026.0,7778.0,buy_all,Women,35,3,68.84,3,0.27036592795460784
769,917.0,F,mid,13.87,2449.0,10.87,2341.0,1026.0,7778.0,just_discount,Women,7,1,1.08,1,0.039544852695935766
779,789.0,F,old,9.6,33.0,7.17,90.0,33.0,95.0,buy_all,Women,35,3,68.84,3,0.49747292544978317
788,647.0,F,mid,13.16,2038.0,9.67,2263.0,943.0,6825.0,buy_all,Women,31,5,7.4,5,0.21053973707385415
788,789.0,F,mid,13.16,2038.0,9.67,2263.0,943.0,6825.0,buy_all,Women,35,3,68.84,3,0.2290300743952552
788,917.0,F,mid,13.16,2038.0,9.67,2263.0,943.0,6825.0,just_discount,Women,7,1,1.08,1,0.03645759561737349
908,647.0,F,old,13.43,2003.0,9.91,2086.0,896.0,6692.0,buy_all,Women,31,5,7.4,5,0.30893314957217105
908,789.0,F,old,13.43,2003.0,9.91,2086.0,896.0,6692.0,buy_all,Women,35,3,68.84,3,0.18029758287146266
908,917.0,F,old,13.43,2003.0,9.91,2086.0,896.0,6692.0,just_discount,Women,7,1,1.08,1,0.039366832250291146
917,647.0,F,mid,14.7,2476.0,11.44,2265.0,1023.0,7469.0,buy_all,Women,31,5,7.4,5,0.2137866520892702
917,789.0,F,mid,14.7,2476.0,11.44,2265.0,1023.0,7469.0,buy_all,Women,35,3,68.84,3,0.28157268398996205
917,917.0,F,mid,14.7,2476.0,11.44,2265.0,1023.0,7469.0,just_discount,Women,7,1,1.08,1,0.049513983712489794
995,647.0,F,mid,14.28,2873.0,10.81,2363.0,1113.0,8961.0,buy_all,Women,31,5,7.4,5,0.2047196447023876
995,789.0,F,mid,14.28,2873.0,10.81,2363.0,1113.0,8961.0,buy_all,Women,35,3,68.84,3,0.2862991915528445
995,917.0,F,mid,14.28,2873.0,10.81,2363.0,1113.0,8961.0,just_discount,Women,7,1,1.08,1,0.04363786760555221
